BS_ID	File ID	File Name	File volume	File location
BS_4DYW3T2A	624309c05638100a011aa55a	1a4c4ef3-1195-4161-b4c0-97e5628b2d04.strelka2_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1a4c4ef3-1195-4161-b4c0-97e5628b2d04.strelka2_somatic.PASS.vep.vcf.gz
BS_4DYW3T2A	624309c05638100a011aa550	1a4c4ef3-1195-4161-b4c0-97e5628b2d04.strelka2_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1a4c4ef3-1195-4161-b4c0-97e5628b2d04.strelka2_somatic.PASS.vep.vcf.gz.tbi
BS_4DYW3T2A	624309c05638100a011aa5b4	1a4c4ef3-1195-4161-b4c0-97e5628b2d04.strelka2_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1a4c4ef3-1195-4161-b4c0-97e5628b2d04.strelka2_somatic.vep.maf
BS_4DYW3T2A	624309c05638100a011aa552	1a4c4ef3-1195-4161-b4c0-97e5628b2d04.vardict_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1a4c4ef3-1195-4161-b4c0-97e5628b2d04.vardict_somatic.PASS.vep.vcf.gz
BS_4DYW3T2A	624309c05638100a011aa565	1a4c4ef3-1195-4161-b4c0-97e5628b2d04.vardict_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1a4c4ef3-1195-4161-b4c0-97e5628b2d04.vardict_somatic.PASS.vep.vcf.gz.tbi
BS_4DYW3T2A	624309c05638100a011aa551	1a4c4ef3-1195-4161-b4c0-97e5628b2d04.vardict_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1a4c4ef3-1195-4161-b4c0-97e5628b2d04.vardict_somatic.vep.maf
BS_FK3B5SDH	624309c05638100a011aa545	1b64d0e1-150b-4710-8cca-1aa3830f9472.strelka.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1b64d0e1-150b-4710-8cca-1aa3830f9472.strelka.PASS.vep.vcf.gz
BS_FK3B5SDH	624309c05638100a011aa559	1b64d0e1-150b-4710-8cca-1aa3830f9472.strelka.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1b64d0e1-150b-4710-8cca-1aa3830f9472.strelka.PASS.vep.vcf.gz.tbi
BS_FK3B5SDH	624309c05638100a011aa542	1b64d0e1-150b-4710-8cca-1aa3830f9472.strelka.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1b64d0e1-150b-4710-8cca-1aa3830f9472.strelka.vep.maf
BS_6JBE0947	624309c05638100a011aa54a	1d786950-2950-4685-a3da-0dba2a6d3afa.strelka.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1d786950-2950-4685-a3da-0dba2a6d3afa.strelka.PASS.vep.vcf.gz
BS_6JBE0947	624309c05638100a011aa554	1d786950-2950-4685-a3da-0dba2a6d3afa.strelka.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1d786950-2950-4685-a3da-0dba2a6d3afa.strelka.PASS.vep.vcf.gz.tbi
BS_6JBE0947	624309c05638100a011aa464	1d786950-2950-4685-a3da-0dba2a6d3afa.strelka.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1d786950-2950-4685-a3da-0dba2a6d3afa.strelka.vep.maf
BS_2KMB51YF	624309c05638100a011aa4a9	1d866e69-3664-4381-81ad-1557f265756c.vardict.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1d866e69-3664-4381-81ad-1557f265756c.vardict.PASS.vep.vcf.gz
BS_2KMB51YF	624309c05638100a011aa463	1d866e69-3664-4381-81ad-1557f265756c.vardict.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1d866e69-3664-4381-81ad-1557f265756c.vardict.PASS.vep.vcf.gz.tbi
BS_2KMB51YF	624309c05638100a011aa557	1d866e69-3664-4381-81ad-1557f265756c.vardict.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1d866e69-3664-4381-81ad-1557f265756c.vardict.vep.maf
BS_8SYN7GXG	624309c05638100a011aa491	1ddd3bdd-787f-4ee3-8744-17cd72f799ba.mutect2_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1ddd3bdd-787f-4ee3-8744-17cd72f799ba.mutect2_somatic.PASS.vep.vcf.gz
BS_8SYN7GXG	624309c05638100a011aa549	1ddd3bdd-787f-4ee3-8744-17cd72f799ba.mutect2_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1ddd3bdd-787f-4ee3-8744-17cd72f799ba.mutect2_somatic.PASS.vep.vcf.gz.tbi
BS_8SYN7GXG	624309c05638100a011aa547	1ddd3bdd-787f-4ee3-8744-17cd72f799ba.mutect2_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1ddd3bdd-787f-4ee3-8744-17cd72f799ba.mutect2_somatic.vep.maf
BS_5968GBGT	624309c05638100a011aa540	1ebf316d-8f06-4c41-b06b-68317e9cb331.strelka.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1ebf316d-8f06-4c41-b06b-68317e9cb331.strelka.PASS.vep.vcf.gz
BS_5968GBGT	624309c05638100a011aa4ad	1ebf316d-8f06-4c41-b06b-68317e9cb331.strelka.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1ebf316d-8f06-4c41-b06b-68317e9cb331.strelka.PASS.vep.vcf.gz.tbi
BS_5968GBGT	624309c05638100a011aa555	1ebf316d-8f06-4c41-b06b-68317e9cb331.strelka.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1ebf316d-8f06-4c41-b06b-68317e9cb331.strelka.vep.maf
BS_7KR13R3P	624309c05638100a011aa4ae	1ec89b0c-576b-4f84-8762-46e580a160fa.lancet.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1ec89b0c-576b-4f84-8762-46e580a160fa.lancet.PASS.vep.vcf.gz
BS_7KR13R3P	624309c05638100a011aa4ac	1ec89b0c-576b-4f84-8762-46e580a160fa.lancet.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1ec89b0c-576b-4f84-8762-46e580a160fa.lancet.PASS.vep.vcf.gz.tbi
BS_7KR13R3P	624309c05638100a011aa4c9	1ec89b0c-576b-4f84-8762-46e580a160fa.lancet.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/workflow-outputs/somatic-mutations/1ec89b0c-576b-4f84-8762-46e580a160fa.lancet.vep.maf
BS_9DN4QR6E	624309c05638100a011aa475	1f05bdf5-06f4-427e-8632-d4a74dcd2248.strelka.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1f05bdf5-06f4-427e-8632-d4a74dcd2248.strelka.PASS.vep.vcf.gz
BS_9DN4QR6E	624309c05638100a011aa479	1f05bdf5-06f4-427e-8632-d4a74dcd2248.strelka.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1f05bdf5-06f4-427e-8632-d4a74dcd2248.strelka.PASS.vep.vcf.gz.tbi
BS_9DN4QR6E	624309c05638100a011aa497	1f05bdf5-06f4-427e-8632-d4a74dcd2248.strelka.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/1f05bdf5-06f4-427e-8632-d4a74dcd2248.strelka.vep.maf
BS_7G3AFSCR	624309c05638100a011aa4d5	1fed4b35-d09a-4805-ab43-b7418aa469ff.lancet_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1fed4b35-d09a-4805-ab43-b7418aa469ff.lancet_somatic.PASS.vep.vcf.gz
BS_7G3AFSCR	624309c05638100a011aa53d	1fed4b35-d09a-4805-ab43-b7418aa469ff.lancet_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1fed4b35-d09a-4805-ab43-b7418aa469ff.lancet_somatic.PASS.vep.vcf.gz.tbi
BS_7G3AFSCR	624309c05638100a011aa4cc	1fed4b35-d09a-4805-ab43-b7418aa469ff.lancet_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1fed4b35-d09a-4805-ab43-b7418aa469ff.lancet_somatic.vep.maf
BS_7G3AFSCR	624309c05638100a011aa4c5	1fed4b35-d09a-4805-ab43-b7418aa469ff.mutect2_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1fed4b35-d09a-4805-ab43-b7418aa469ff.mutect2_somatic.PASS.vep.vcf.gz
BS_7G3AFSCR	624309c05638100a011aa54e	1fed4b35-d09a-4805-ab43-b7418aa469ff.mutect2_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1fed4b35-d09a-4805-ab43-b7418aa469ff.mutect2_somatic.PASS.vep.vcf.gz.tbi
BS_7G3AFSCR	624309c05638100a011aa4ab	1fed4b35-d09a-4805-ab43-b7418aa469ff.mutect2_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1fed4b35-d09a-4805-ab43-b7418aa469ff.mutect2_somatic.vep.maf
BS_7G3AFSCR	624309c05638100a011aa4df	1fed4b35-d09a-4805-ab43-b7418aa469ff.strelka2_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1fed4b35-d09a-4805-ab43-b7418aa469ff.strelka2_somatic.PASS.vep.vcf.gz
BS_7G3AFSCR	624309c05638100a011aa5aa	1fed4b35-d09a-4805-ab43-b7418aa469ff.strelka2_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1fed4b35-d09a-4805-ab43-b7418aa469ff.strelka2_somatic.PASS.vep.vcf.gz.tbi
BS_7G3AFSCR	624309c05638100a011aa53b	1fed4b35-d09a-4805-ab43-b7418aa469ff.strelka2_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1fed4b35-d09a-4805-ab43-b7418aa469ff.strelka2_somatic.vep.maf
BS_7G3AFSCR	624309c05638100a011aa534	1fed4b35-d09a-4805-ab43-b7418aa469ff.vardict_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1fed4b35-d09a-4805-ab43-b7418aa469ff.vardict_somatic.PASS.vep.vcf.gz
BS_7G3AFSCR	624309c05638100a011aa52e	1fed4b35-d09a-4805-ab43-b7418aa469ff.vardict_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1fed4b35-d09a-4805-ab43-b7418aa469ff.vardict_somatic.PASS.vep.vcf.gz.tbi
BS_7G3AFSCR	624309c05638100a011aa4cb	1fed4b35-d09a-4805-ab43-b7418aa469ff.vardict_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/1fed4b35-d09a-4805-ab43-b7418aa469ff.vardict_somatic.vep.maf
BS_0ATJ22QA	624309c05638100a011aa4d0	201b03a3-9fa3-40e6-b0dd-23fb42d92851.mutect2_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/201b03a3-9fa3-40e6-b0dd-23fb42d92851.mutect2_somatic.PASS.vep.vcf.gz
BS_0ATJ22QA	624309c05638100a011aa49d	201b03a3-9fa3-40e6-b0dd-23fb42d92851.mutect2_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/201b03a3-9fa3-40e6-b0dd-23fb42d92851.mutect2_somatic.PASS.vep.vcf.gz.tbi
BS_0ATJ22QA	624309c05638100a011aa4ca	201b03a3-9fa3-40e6-b0dd-23fb42d92851.mutect2_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/201b03a3-9fa3-40e6-b0dd-23fb42d92851.mutect2_somatic.vep.maf
BS_6VTQ3W4M	624309c05638100a011aa53f	206a4911-6c57-452c-bb76-45e96280dc0a.vardict.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/206a4911-6c57-452c-bb76-45e96280dc0a.vardict.PASS.vep.vcf.gz
BS_6VTQ3W4M	624309c05638100a011aa530	206a4911-6c57-452c-bb76-45e96280dc0a.vardict.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/206a4911-6c57-452c-bb76-45e96280dc0a.vardict.PASS.vep.vcf.gz.tbi
BS_6VTQ3W4M	624309c05638100a011aa53e	206a4911-6c57-452c-bb76-45e96280dc0a.vardict.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/206a4911-6c57-452c-bb76-45e96280dc0a.vardict.vep.maf
BS_2HDEZFTW	624309c05638100a011aa54f	21afc954-0338-4fe8-8f1b-b8bfbdf20013.lancet.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/21afc954-0338-4fe8-8f1b-b8bfbdf20013.lancet.PASS.vep.vcf.gz
BS_2HDEZFTW	624309c05638100a011aa539	21afc954-0338-4fe8-8f1b-b8bfbdf20013.lancet.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/21afc954-0338-4fe8-8f1b-b8bfbdf20013.lancet.PASS.vep.vcf.gz.tbi
BS_2HDEZFTW	624309c05638100a011aa52c	21afc954-0338-4fe8-8f1b-b8bfbdf20013.lancet.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/21afc954-0338-4fe8-8f1b-b8bfbdf20013.lancet.vep.maf
BS_GBT44HST	624309c05638100a011aa52b	22dabb0d-f496-44e8-b6ad-8f24fdc54274.strelka.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/22dabb0d-f496-44e8-b6ad-8f24fdc54274.strelka.PASS.vep.vcf.gz
BS_GBT44HST	624309c05638100a011aa52a	22dabb0d-f496-44e8-b6ad-8f24fdc54274.strelka.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/22dabb0d-f496-44e8-b6ad-8f24fdc54274.strelka.PASS.vep.vcf.gz.tbi
BS_GBT44HST	624309c05638100a011aa4c6	22dabb0d-f496-44e8-b6ad-8f24fdc54274.strelka.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/22dabb0d-f496-44e8-b6ad-8f24fdc54274.strelka.vep.maf
BS_Y74XAFJX	624309c05638100a011aa533	2333c4b2-7a7c-4c5d-a8e7-1e804325f557.strelka.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/2333c4b2-7a7c-4c5d-a8e7-1e804325f557.strelka.PASS.vep.vcf.gz
BS_Y74XAFJX	624309c05638100a011aa4af	2333c4b2-7a7c-4c5d-a8e7-1e804325f557.strelka.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/2333c4b2-7a7c-4c5d-a8e7-1e804325f557.strelka.PASS.vep.vcf.gz.tbi
BS_Y74XAFJX	624309c05638100a011aa558	2333c4b2-7a7c-4c5d-a8e7-1e804325f557.strelka.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/2333c4b2-7a7c-4c5d-a8e7-1e804325f557.strelka.vep.maf
BS_X5VN0FW0	624309c05638100a011aa4d9	24c491ef-2c67-4640-abcd-0875f06e4776.lancet.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/24c491ef-2c67-4640-abcd-0875f06e4776.lancet.PASS.vep.vcf.gz
BS_X5VN0FW0	624309c05638100a011aa4d7	24c491ef-2c67-4640-abcd-0875f06e4776.lancet.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/24c491ef-2c67-4640-abcd-0875f06e4776.lancet.PASS.vep.vcf.gz.tbi
BS_X5VN0FW0	624309c05638100a011aa4d4	24c491ef-2c67-4640-abcd-0875f06e4776.lancet.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/24c491ef-2c67-4640-abcd-0875f06e4776.lancet.vep.maf
BS_7PF3C1P7	624309c05638100a011aa54d	25f73229-a830-480c-849e-0c3debe62ceb.vardict.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/25f73229-a830-480c-849e-0c3debe62ceb.vardict.PASS.vep.vcf.gz
BS_7PF3C1P7	624309c05638100a011aa51d	25f73229-a830-480c-849e-0c3debe62ceb.vardict.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/25f73229-a830-480c-849e-0c3debe62ceb.vardict.PASS.vep.vcf.gz.tbi
BS_7PF3C1P7	624309c05638100a011aa522	25f73229-a830-480c-849e-0c3debe62ceb.vardict.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/25f73229-a830-480c-849e-0c3debe62ceb.vardict.vep.maf
BS_BQ81D2BP	624309c05638100a011aa4d8	26e3af94-edf2-4f93-83f6-1e65f56a040b.lancet.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/26e3af94-edf2-4f93-83f6-1e65f56a040b.lancet.PASS.vep.vcf.gz
BS_BQ81D2BP	624309c05638100a011aa513	26e3af94-edf2-4f93-83f6-1e65f56a040b.lancet.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/26e3af94-edf2-4f93-83f6-1e65f56a040b.lancet.PASS.vep.vcf.gz.tbi
BS_BQ81D2BP	624309c05638100a011aa51b	26e3af94-edf2-4f93-83f6-1e65f56a040b.lancet.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/26e3af94-edf2-4f93-83f6-1e65f56a040b.lancet.vep.maf
BS_1MME7FBS	624309c05638100a011aa53a	26ffc374-ef14-4955-9b5b-ac93eba50bf5.lancet.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/26ffc374-ef14-4955-9b5b-ac93eba50bf5.lancet.PASS.vep.vcf.gz
BS_1MME7FBS	624309c05638100a011aa532	26ffc374-ef14-4955-9b5b-ac93eba50bf5.lancet.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/26ffc374-ef14-4955-9b5b-ac93eba50bf5.lancet.PASS.vep.vcf.gz.tbi
BS_1MME7FBS	624309c05638100a011aa52f	26ffc374-ef14-4955-9b5b-ac93eba50bf5.lancet.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/26ffc374-ef14-4955-9b5b-ac93eba50bf5.lancet.vep.maf
BS_CGXTFM67	624309c05638100a011aa529	27afd5e8-1ffa-4117-842c-e5ca96c16427.vardict.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/27afd5e8-1ffa-4117-842c-e5ca96c16427.vardict.PASS.vep.vcf.gz
BS_CGXTFM67	624309c05638100a011aa525	27afd5e8-1ffa-4117-842c-e5ca96c16427.vardict.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/27afd5e8-1ffa-4117-842c-e5ca96c16427.vardict.PASS.vep.vcf.gz.tbi
BS_CGXTFM67	624309c05638100a011aa488	27afd5e8-1ffa-4117-842c-e5ca96c16427.vardict.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/27afd5e8-1ffa-4117-842c-e5ca96c16427.vardict.vep.maf
BS_AH3RVK53	624309c05638100a011aa524	287373ce-c07c-4834-9ecc-2f683399ff44.lancet_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/287373ce-c07c-4834-9ecc-2f683399ff44.lancet_somatic.PASS.vep.vcf.gz
BS_AH3RVK53	624309c05638100a011aa527	287373ce-c07c-4834-9ecc-2f683399ff44.lancet_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/287373ce-c07c-4834-9ecc-2f683399ff44.lancet_somatic.PASS.vep.vcf.gz.tbi
BS_AH3RVK53	624309c05638100a011aa526	287373ce-c07c-4834-9ecc-2f683399ff44.lancet_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/287373ce-c07c-4834-9ecc-2f683399ff44.lancet_somatic.vep.maf
BS_AH3RVK53	624309c05638100a011aa523	287373ce-c07c-4834-9ecc-2f683399ff44.mutect2_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/287373ce-c07c-4834-9ecc-2f683399ff44.mutect2_somatic.PASS.vep.vcf.gz
BS_AH3RVK53	624309c05638100a011aa51f	287373ce-c07c-4834-9ecc-2f683399ff44.mutect2_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/287373ce-c07c-4834-9ecc-2f683399ff44.mutect2_somatic.PASS.vep.vcf.gz.tbi
BS_AH3RVK53	624309c05638100a011aa528	287373ce-c07c-4834-9ecc-2f683399ff44.mutect2_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/287373ce-c07c-4834-9ecc-2f683399ff44.mutect2_somatic.vep.maf
BS_AH3RVK53	624309c05638100a011aa3fc	287373ce-c07c-4834-9ecc-2f683399ff44.strelka2_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/287373ce-c07c-4834-9ecc-2f683399ff44.strelka2_somatic.PASS.vep.vcf.gz
BS_AH3RVK53	624309c05638100a011aa514	287373ce-c07c-4834-9ecc-2f683399ff44.strelka2_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/287373ce-c07c-4834-9ecc-2f683399ff44.strelka2_somatic.PASS.vep.vcf.gz.tbi
BS_AH3RVK53	624309c05638100a011aa508	287373ce-c07c-4834-9ecc-2f683399ff44.strelka2_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/287373ce-c07c-4834-9ecc-2f683399ff44.strelka2_somatic.vep.maf
BS_AH3RVK53	624309c05638100a011aa593	287373ce-c07c-4834-9ecc-2f683399ff44.vardict_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/287373ce-c07c-4834-9ecc-2f683399ff44.vardict_somatic.PASS.vep.vcf.gz
BS_AH3RVK53	624309c05638100a011aa50a	287373ce-c07c-4834-9ecc-2f683399ff44.vardict_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/287373ce-c07c-4834-9ecc-2f683399ff44.vardict_somatic.PASS.vep.vcf.gz.tbi
BS_AH3RVK53	624309c05638100a011aa517	287373ce-c07c-4834-9ecc-2f683399ff44.vardict_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/287373ce-c07c-4834-9ecc-2f683399ff44.vardict_somatic.vep.maf
BS_22VCR7DF	624309c05638100a011aa515	287cc79c-9bf3-4ffd-b126-fb2ec43fde3d.mutect2_somatic.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/287cc79c-9bf3-4ffd-b126-fb2ec43fde3d.mutect2_somatic.PASS.vep.vcf.gz
BS_22VCR7DF	624309c05638100a011aa50c	287cc79c-9bf3-4ffd-b126-fb2ec43fde3d.mutect2_somatic.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/287cc79c-9bf3-4ffd-b126-fb2ec43fde3d.mutect2_somatic.PASS.vep.vcf.gz.tbi
BS_22VCR7DF	624309c05638100a011aa50f	287cc79c-9bf3-4ffd-b126-fb2ec43fde3d.mutect2_somatic.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized/simple-variants/287cc79c-9bf3-4ffd-b126-fb2ec43fde3d.mutect2_somatic.vep.maf
BS_WYTDVC0Y	624309c05638100a011aa506	2a1ca6d5-31eb-43c8-bc25-70f3bcfa05b1.lancet.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/2a1ca6d5-31eb-43c8-bc25-70f3bcfa05b1.lancet.PASS.vep.vcf.gz
BS_WYTDVC0Y	624309c05638100a011aa509	2a1ca6d5-31eb-43c8-bc25-70f3bcfa05b1.lancet.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/2a1ca6d5-31eb-43c8-bc25-70f3bcfa05b1.lancet.PASS.vep.vcf.gz.tbi
BS_WYTDVC0Y	624309c05638100a011aa512	2a1ca6d5-31eb-43c8-bc25-70f3bcfa05b1.lancet.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/2a1ca6d5-31eb-43c8-bc25-70f3bcfa05b1.lancet.vep.maf
BS_74SJ7YV4	624309c05638100a011aa50d	2b1823f3-3f85-40ab-a5a9-060b72b0861d.vardict.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/2b1823f3-3f85-40ab-a5a9-060b72b0861d.vardict.PASS.vep.vcf.gz
BS_74SJ7YV4	624309c05638100a011aa505	2b1823f3-3f85-40ab-a5a9-060b72b0861d.vardict.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/2b1823f3-3f85-40ab-a5a9-060b72b0861d.vardict.PASS.vep.vcf.gz.tbi
BS_74SJ7YV4	624309c05638100a011aa50b	2b1823f3-3f85-40ab-a5a9-060b72b0861d.vardict.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/2b1823f3-3f85-40ab-a5a9-060b72b0861d.vardict.vep.maf
BS_TQ0J7WJQ	624309c05638100a011aa507	2d2338d4-b5ed-4ffa-b07a-938c459dacf1.vardict.PASS.vep.vcf.gz	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/2d2338d4-b5ed-4ffa-b07a-938c459dacf1.vardict.PASS.vep.vcf.gz
BS_TQ0J7WJQ	624309c05638100a011aa50e	2d2338d4-b5ed-4ffa-b07a-938c459dacf1.vardict.PASS.vep.vcf.gz.tbi	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/2d2338d4-b5ed-4ffa-b07a-938c459dacf1.vardict.PASS.vep.vcf.gz.tbi
BS_TQ0J7WJQ	624309c05638100a011aa518	2d2338d4-b5ed-4ffa-b07a-938c459dacf1.vardict.vep.maf	kfdrc-harmonization/sd_m3dbxd12	harmonized-data/simple-variants/2d2338d4-b5ed-4ffa-b07a-938c459dacf1.vardict.vep.maf
